ID,Square_Feet,Num_Bedrooms,Num_Bathrooms,Num_Floors,Year_Built,Has_Garden,Has_Pool,Garage_Size,Location_Score,Distance_to_Center,Price
457,52.83841119185477,5.0,1.0,1.0,1957.0,1.0,0.0,,7.46776639533718,13.91249304708116,510380.7352503381
458,167.16516049853158,3.0,3.0,2.0,1930.0,1.0,1.0,23.0,7.205655486444061,12.215414613700773,586589.3624156812
459,64.07581892045934,2.0,1.0,1.0,2009.0,1.0,1.0,19.0,8.264880901957625,3.9968254256387903,482067.6477649068
460,79.70447906701799,2.0,,2.0,1999.0,0.0,0.0,44.0,4.462012209775437,1.110500656183011,
461,79.38156169427623,3.0,3.0,3.0,1910.0,1.0,0.0,,8.058445326178331,11.369297970158796,487850.9484168375
462,212.30257552901588,2.0,3.0,3.0,1951.0,1.0,1.0,12.0,0.0796440474545112,13.030313666577849,584792.0680073386
463,236.51121981635583,4.0,3.0,3.0,1914.0,1.0,0.0,47.0,9.24561055376805,4.215628987093765,702645.5719193717
464,195.84219127428992,1.0,3.0,2.0,1982.0,1.0,0.0,26.0,4.433065095171753,11.129124116509129,522373.1623399769
465,290.5431371186355,4.0,2.0,3.0,1906.0,1.0,0.0,21.0,5.533801878657476,17.12986805525147,689330.6032517364
466,143.717644880926,2.0,3.0,1.0,2014.0,0.0,0.0,33.0,2.548822489148823,16.7013189091004,545751.766817882
467,121.42802157046518,5.0,2.0,3.0,1927.0,0.0,1.0,38.0,,18.547103611725944,570113.2319309763
468,267.1497820473651,1.0,2.0,3.0,1950.0,0.0,0.0,34.0,0.7663580647524881,7.317716191137609,
469,105.89895962986316,,2.0,3.0,2006.0,1.0,0.0,45.0,8.726358025468352,6.360991451018374,551379.1245430667
470,290.80563486015285,3.0,,1.0,,1.0,0.0,35.0,8.281168290063427,14.988520119616172,
471,53.038618672454085,3.0,1.0,2.0,1904.0,1.0,0.0,47.0,2.160601162447664,8.6222481019401,
472,292.46970667690977,5.0,,1.0,1904.0,0.0,0.0,10.0,8.093243982852623,1.7509732805556122,638320.3218249038
473,60.78997798764403,,,2.0,1993.0,1.0,0.0,29.0,7.863577330614815,5.656022613409995,428668.28219803737
474,272.78577842451773,5.0,1.0,2.0,2017.0,1.0,0.0,,6.32216597753949,8.371645710629782,867558.2967691818
475,181.92527727157497,3.0,1.0,3.0,1995.0,1.0,0.0,25.0,3.735201768996875,5.85032850952504,620462.6920710991
476,298.2411990298251,3.0,3.0,2.0,1907.0,0.0,1.0,26.0,2.714987541818678,6.644111418946432,666405.1541933272
477,68.44914118384972,1.0,3.0,1.0,1963.0,1.0,0.0,49.0,2.3178359028935,5.875518123487815,398238.8756871716
478,188.4635711003302,4.0,3.0,1.0,1909.0,0.0,1.0,37.0,3.186089627636072,0.8299833436615889,586123.462559662
479,292.32563390477475,2.0,1.0,2.0,1937.0,1.0,0.0,21.0,9.035584434325305,12.74189401648885,595804.7722878832
480,180.7744610425372,3.0,1.0,3.0,2010.0,0.0,0.0,36.0,0.7764077598878127,11.945848407069386,606293.9836501065
481,207.34965953381564,3.0,3.0,3.0,1995.0,0.0,,39.0,8.288712762529586,13.067669969573611,695642.1065490204
482,223.9371722461543,4.0,2.0,1.0,2011.0,0.0,0.0,43.0,3.488900750418236,3.846197920672549,732611.3961541501
483,163.6352661919433,4.0,3.0,3.0,1991.0,1.0,1.0,46.0,5.215993960113582,5.913090832249706,762909.0633795457
484,206.88952002101587,5.0,2.0,2.0,1980.0,1.0,,15.0,7.944856336484907,12.392318538898444,731449.1091079814
485,196.0785779807751,,2.0,,1994.0,0.0,0.0,16.0,8.843765470229712,11.992551369198427,723834.8520522426
486,275.28950262274725,2.0,3.0,1.0,1907.0,0.0,1.0,41.0,3.4478142007264703,10.126606187085356,549076.8086095079
487,61.36159508536447,2.0,3.0,2.0,2003.0,1.0,1.0,41.0,4.618434812751104,7.008265000203949,574795.306931991
488,120.24079739805758,1.0,3.0,1.0,1924.0,1.0,0.0,34.0,,18.2586200954938,379122.26338153554
489,287.6028710191397,5.0,1.0,2.0,1972.0,0.0,1.0,42.0,0.1325103350391054,6.795404845976876,788609.9945215242
490,272.5659459727291,3.0,2.0,1.0,1965.0,1.0,,16.0,2.959428888586566,9.112383128745032,691956.026107885
491,,5.0,1.0,3.0,1978.0,,,21.0,4.591892337325618,13.562276619084177,728995.9774295713
492,,3.0,1.0,2.0,1949.0,1.0,0.0,25.0,4.110936088804397,10.860428617335282,544610.9704824102
493,119.34529574528317,4.0,3.0,2.0,1966.0,1.0,0.0,25.0,7.219292275156794,6.937719527287712,619610.3700756059
494,97.03028993094031,5.0,1.0,1.0,1948.0,0.0,0.0,45.0,3.848036172211033,8.712895809130197,492310.6088830858
495,165.92460123499552,,3.0,1.0,1935.0,1.0,1.0,22.0,4.893764489706703,15.88961635707012,622815.4554229735
496,,2.0,2.0,2.0,1967.0,1.0,0.0,16.0,4.296085921323634,5.562583109732248,488496.3507215713
497,195.914027962718,2.0,3.0,1.0,1977.0,0.0,1.0,45.0,7.406261488943705,2.8451047955363085,657736.9217174305
498,69.4336592412462,1.0,1.0,2.0,2004.0,0.0,0.0,18.0,8.629723989869625,6.263264036595542,405324.9502010681
499,293.5987019165416,,1.0,3.0,1940.0,,0.0,41.0,5.318890790075141,16.990684309758027,773035.968027659
500,296.5526861199007,4.0,3.0,1.0,1988.0,1.0,1.0,20.0,7.894321941951912,1.7797942971269332,864299.5002175039
